Route_ID;Route_Name;SERVICE_NA;UN;OP_NOC;DIST;PO_MOD;SENTIDO;COD_USUARI;COD_TS;COD_SINSER;COD_SINRUT;COD_USUSEN;TIPO_SERV;FREC_PM;FREC_PT;PLAZAS_PM;PLAZAS_PT;SEL_PM;SEL_PT;SEN1;VALIDA
10655;308R;MAPOCHO - LO MARCOLETA;3;;17.67073485;Sin Modificacion;R;308;308;T308;T308 00R;308R;1;7;6;682;604;1;1;0;1
10656;308R_fdo;VARIANTE FERIA;3;;17.52509943;Sin Modificacion;R;308;308;T308;T308 06R;308R;5;0;0;0;0;0;0;0;1
10661;B14R;MAPOCHO - EL SALTO;6;;10.14708274;Sin Modificacion;R;B14;B14;B14;B14 00R;B14R;1;4;4;388;388;1;1;0;1
10662;B21R;LO MARCOLETA - PLAZA CHACABUCO;6;;17.82943627;Sin Modificacion;R;B21;B21;B21;B21 00R;B21R;1;4;4;452;388;1;1;0;1
10664;B22I;PALACIO RIESCO - URMENETA;6;;15.45433179;Sin Modificacion;I;B22;B22;B22;B22 00I;B22I;1;8;5;392;245;1;1;0;1
10665;B22I_fdo;VARIANTE FERIA;6;;15.47101556;Sin Modificacion;I;B22;B22;B22;B22 07I;B22I;5;0;0;0;0;0;0;0;1
10666;B22R_fdo;VARIANTE FERIA;6;;14.98056032;Sin Modificacion;R;B22;B22;B22;B22 07R;B22R;5;0;0;0;0;0;0;0;1
10667;B22R;URMENETA - PALACIO RIESCO;6;;15.17357916;Sin Modificacion;R;B22;B22;B22;B22 00R;B22R;1;8;5;392;245;1;1;0;1
10668;B25R;(M) CERRO BLANCO - (M) VESPUCIO NORTE;6;;7.503864294;Sin Modificacion;R;B25;B25;B25;B25 00R;B25R;1;4;4;452;436;1;1;0;1
10669;B27R_fdo;VARIANTE  FERIA;6;;12.1504027;Sin Modificacion;R;B27;B27;B27;B27 06R;B27R;5;0;0;0;0;0;0;0;1
10670;B27R;(M) SALVADOR - (M) VESPUCIO NORTE;6;;12.09063987;Sin Modificacion;R;B27;B27;B27;B27 00R;B27R;1;5;4;517;436;1;1;0;1
10671;B27RPRN;VARIANTE PRENOCTURNA;6;;12.55701502;Sin Modificacion;R;B27;B27;B27;B27 03R;B27R;2;0;0;0;0;0;0;0;1
10672;B17I;HUAMACHUCO - AV. ARZOBISPO VALDIVIESO;6;;9.775205834;Sin Modificacion;I;B17;B17;B17;B17 00I;B17I;1;4;4;228;220;1;1;0;1
10674;B17R;AV. ARZOBISPO VALDIVIESO - HUAMACHUCO;6;;10.37463109;Sin Modificacion;R;B17;B17;B17;B17 00R;B17R;1;4;4;228;220;1;1;0;1
10676;B24I;HUAMACHUCO - MAPOCHO;6;;13.46614653;Sin Modificacion;I;B24;B24;B24;B24 00I;B24I;1;4;4;356;340;1;1;0;1
10677;B24I_fjudo;VARIANTE FERIA;6;;13.22470021;Sin Modificacion;I;B24;B24;B24;B24 06I;B24I;5;0;0;0;0;0;0;0;1
10678;B24R;MAPOCHO - HUAMACHUCO;6;;8.998653173;Sin Modificacion;R;B24;B24;B24;B24 00R;B24R;1;4;4;356;364;1;1;0;1
10679;B24R_fjudo;VARIANTE FERIA;6;;8.618771706;Sin Modificacion;R;B24;B24;B24;B24 06R;B24R;5;0;0;0;0;0;0;0;1
10680;107cI;CIUDAD EMPRESARIAL - PLAZA RENCA;4;;10.54714918;Sin Modificacion;I;107c;467c;T467c;T467 C0 00I;107cI;1;4;2;462;198;1;1;0;1
10683;107cR;PLAZA RENCA - CIUDAD EMPRESARIAL;4;;10.64647491;Sin Modificacion;R;107c;467c;T467c;T467 C0 00R;107cR;1;6;2;594;198;1;1;0;1
10687;101I_cvd;VARIANTE CICLOVIA;7;;25.37156151;Sin Modificacion;I;101;F41;F41;F41 08I;101I;6;0;0;0;0;0;0;0;1
10688;101I_fmisa;VARIANTE FERIA;7;;25.29896796;Sin Modificacion;I;101;F41;F41;F41 06I;101I;5;0;0;0;0;0;0;0;1
10689;101I;RECOLETA - CERRILLOS;7;;25.15866104;Sin Modificacion;I;101;F41;F41;F41 00I;101I;1;4;5;420;450;1;1;0;1
10690;101R;CERRILLOS - RECOLETA;7;;23.7900182;Sin Modificacion;R;101;F41;F41;F41 00R;101R;1;5;5;480;450;1;1;0;1
10691;101R_fmisa;VARIANTE FERIA;7;;23.92571039;Sin Modificacion;R;101;F41;F41;F41 06R;101R;5;0;0;0;0;0;0;0;1
10692;508R;AV. LAS TORRES - AV. MAPOCHO;5;SI;33.11830157;Sin Modificacion;R;508;508;T508;T508 00R;508R;1;10;0;1434;0;1;0;0;1
10693;508R_cvd;VARIANTE CICLOVIA;5;;32.80446289;Sin Modificacion;R;508;508;T508;T508 08R;508R;6;0;0;0;0;0;0;0;1
10694;508RPT;VARIANTE PUNTA TARDE;5;;32.96952271;Sin Modificacion;R;508;508;T508;T508 02R;508R;2;0;7;0;1018;0;1;0;1
10695;508RPT_fmavi;VARIANTE FERIA;5;;32.70311177;Sin Modificacion;R;508;508;T508;T508 07R;508R;5;0;0;0;0;0;0;0;1
10696;508R_fmavi;VARIANTE FERIA;5;;32.85189063;Sin Modificacion;R;508;508;T508;T508 06R;508R;5;0;0;0;0;0;0;0;1
10697;B10I_fjudo;VARIANTE FERIA;6;;12.44701714;Sin Modificacion;I;B10;B10;B10;B10 06I;B10I;5;0;0;0;0;0;0;0;1
10698;B10I;VILLA LOS LIBERTADORES - (M) CERRO BLANCO;6;;12.24461199;Sin Modificacion;I;B10;B10;B10;B10 00I;B10I;1;4;4;196;196;1;1;0;1
10699;B10R;(M) CERRO BLANCO - VILLA LOS LIBERTADORES;6;;11.67959574;Sin Modificacion;R;B10;B10;B10;B10 00R;B10R;1;4;4;196;196;1;1;0;1
10700;301I_fdo2;VARIANTE FERIA;3;;26.79673097;Sin Modificacion;I;301;301;T301;T301 09I;301I;5;0;0;0;0;0;0;0;1
10701;301I_fsa;VARIANTE FERIA;3;;26.79673097;Sin Modificacion;I;301;301;T301;T301 06I;301I;5;0;0;0;0;0;0;0;1
10702;301I_cvd;VARIANTE CICLOVIA;3;;29.09203145;Sin Modificacion;I;301;301;T301;T301 10I;301I;6;0;0;0;0;0;0;0;1
10703;301I_fdo;VARIANTE FERIA;3;;26.99913612;Sin Modificacion;I;301;301;T301;T301 07I;301I;5;0;0;0;0;0;0;0;1
10704;301I_fju;VARIANTE FERIA;3;;26.41579656;Sin Modificacion;I;301;301;T301;T301 08I;301I;5;0;0;0;0;0;0;0;1
10705;301I;JUAN ANTONIO RIOS - ANGELMO;3;SI;26.21339141;Sin Modificacion;I;301;301;T301;T301 00I;301I;1;18;15;1764;1519;1;1;0;1
10706;D10R;DIAGONAL LAS TORRES - (M) CARLOS VALDOVINO;4;;23.77299871;Sin Modificacion;R;D10;450;T450;T450 00R;D10R;1;0;5;0;544;0;1;0;1
10707;D10RPM;VARIANTE PUNTA MAÑANA;4;;23.69745372;Sin Modificacion;R;D10;450;T450;T450 01R;D10R;2;5;0;528;0;1;0;0;1
10708;107I_cvd;VARIANTE CICLOVIA;4;;36.66494256;Cambio Red vial;I;107;467;T467;T467 07I;107I;6;0;0;0;0;0;0;0;1
10709;107I;CIUDAD EMPRESARIAL - AV. DEPARTAMENTAL;4;SI;36.45204209;Cambio Red vial;I;107;467;T467;T467 00I;107I;1;7;9;1180;1529;1;1;0;1
10710;107R;AV. DEPARTAMENTAL - CIUDAD EMPRESARIAL;4;SI;36.90242597;Cambio Red vial;R;107;467;T467;T467 00R;107R;1;8;8;1288;1288;1;1;0;1
10711;201R;SAN BERNARDO - MALL PLAZA NORTE;2;SI;32.92881209;Sin Modificacion;R;201;201;T201;T201 00R;201R;1;6;6;613;552;1;1;0;1
10712;301R;ANGELMO  - JUAN ANTONIO RIOS;3;SI;26.3777955;Sin Modificacion;R;301;301;T301;T301 00R;301R;1;18;15;1764;1519;1;1;0;1
10713;301R_fsado;VARIANTE FERIA;3;;26.99926401;Sin Modificacion;R;301;301;T301;T301 06R;301R;5;0;0;0;0;0;0;0;1
10714;214I_fmisa;VARIANTE FERIA;2;;28.16488178;Sin Modificacion;I;214;214;T214;T214 06I;214I;5;0;0;0;0;0;0;0;1
10716;214I;SANTA OLGA - LOS LIBERTADORES;2;;28.17817028;Sin Modificacion;I;214;214;T214;T214 00I;214I;1;6;6;552;552;1;1;0;1
10717;B11R;LO MARCOLETA - EL SALTO;6;;18.08578932;Sin Modificacion;R;B11;B11;B11;B11 00R;B11R;1;4;4;356;340;1;1;0;1
10719;B11I;EL SALTO - LO MARCOLETA;6;;17.81508025;Sin Modificacion;I;B11;B11;B11;B11 00I;B11I;1;4;4;292;268;1;1;0;1
10721;264NR;SANTO TOMAS - PEDRO FONTOVA;2;SI;36.52796398;Sin Modificacion;R;264N;264N;T264 C3;T264 C3 00R;264NR;1;0;0;0;0;0;0;0;1
10723;408eR;MAPOCHO - RENCA;5;;11.72475104;Sin Modificacion;R;408e;548e;T548e;T548 E0 00R;408eR;1;0;2;0;274;0;1;0;1
10724;G04R;SANTO TOMAS - (M) LA CISTERNA;2;;8.720604874;Sin Modificacion;R;G04;234;T234;T234 00R;G04R;1;10;8;975;756;1;1;0;1
10725;G04RPRN;VARIANTE PRENOCTURNA;2;;9.399137302;Sin Modificacion;R;G04;234;T234;T234 03R;G04R;2;0;0;0;0;0;0;0;1
10728;B04RPRN;VARIANTE PRENOCTURNA;6;;10.02185781;Sin Modificacion;R;B04;B04;B04;B04 03R;B04R;2;0;0;0;0;0;0;0;1
10729;230I;LOS LIBERTADORES - CENTRO;2;SI;25.95444961;Sin Modificacion;I;230;230;T230;T230 00I;230I;1;6;5;613;506;1;1;1;1
10736;516R_fdo;VARIANTE FERIA;5;;28.80947381;Sin Modificacion;R;516;516;T516;T516 06R;516R;5;0;0;0;0;0;0;0;1
10737;510R_fdo;VARIANTE FERIA;5;;29.60217972;Sin Modificacion;R;510;510;T510;T510 06R;510R;5;0;0;0;0;0;0;0;1
10738;509I;MAIPU - MAPOCHO;5;;23.53372794;Sin Modificacion;I;509;509;T509;T509 00I;509I;1;6;5;552;506;1;1;0;1
10739;509R;MAPOCHO - MAIPU;5;;24.18184381;Sin Modificacion;R;509;509;T509;T509 00R;509R;1;0;5;0;506;0;1;0;1
10740;509RPM;VARIANTE PUNTA MAÑANA;5;;24.81069132;Sin Modificacion;R;509;509;T509;T509 01R;509R;2;4;0;429;0;1;0;0;1
10741;G13I_fmavi;VARIANTE FERIA;2;;13.8815738;Sin Modificacion;I;G13;243;T243;T243 06I;G13I;5;0;0;0;0;0;0;0;1
10742;G13R_fmavi;VARIANTE FERIA;2;;14.57172123;Sin Modificacion;R;G13;243;T243;T243 06R;G13R;5;0;0;0;0;0;0;0;1
10743;G16I_fmavi;VARIANTE FERIA;2;;8.913590278;Sin Modificacion;I;G16;246;T246;T246 06I;G16I;5;0;0;0;0;0;0;0;1
10744;G16R_fmavi;VARIANTE FERIA;2;;9.963139673;Sin Modificacion;R;G16;246;T246;T246 06R;G16R;5;0;0;0;0;0;0;0;1
10745;219eyRPT;INYECCION;2;;20.49295424;Sin Modificacion;R;219e;219ey;T219e2;T219 E2 00R;219eR;3;0;0;0;0;0;0;2;1
10746;219eRPT;VARIANTE PUNTA TARDE;2;;29.55520505;Sin Modificacion;R;219e;219e;T219e;T219 E0 02R;219eR;2;0;4;0;368;0;1;0;1
10747;219eR;CIUDAD EMPRESARIAL - (M) LA CISTERNA;2;;32.83911283;Sin Modificacion;R;219e;219e;T219e;T219 E0 00R;219eR;1;5;0;490;0;1;0;0;1
10748;C01cI;(M) ESCUELA MILITAR - LA ERMITA;6;;11.91839925;Sin Modificacion;I;C01c;B51c;B51c;B51 C0 00I;C01cI;1;11;4;1156;459;1;1;0;1
10749;C01cR;LA ERMITA - (M) ESCUELA MILITAR;6;;11.66052939;Sin Modificacion;R;C01c;B51c;B51c;B51 C0 00R;C01cR;1;10;6;1088;612;1;1;0;1
10750;C02I;SAN CARLOS DE APOQUINDO - (M) ESCUELA MILITAR;6;SI;9.393458504;Sin Modificacion;I;C02;B52;B52;B52 00I;C02I;1;0;8;0;776;0;1;0;1
10751;C02R;(M) ESCUELA MILITAR - SAN CARLOS DE APOQUINDO;6;SI;9.444561504;Sin Modificacion;R;C02;B52;B52;B52 00R;C02R;1;0;7;0;727;0;1;0;1
10752;C02RPMPRENOC;VARIANTE PUNTA MAÑANA - PRENOCTURNO;6;;8.514732249;Sin Modificacion;R;C02;B52;B52;B52 01R;C02R;2;6;0;646;0;1;0;0;1
10753;C02IPMPRENOC;VARIANTE PUNTA MAÑANA - PRENOCTURNO;6;;8.434491098;Sin Modificacion;I;C02;B52;B52;B52 01I;C02I;2;4;0;388;0;1;0;0;1
10754;425R_fjudo;VARIANTE FERIA;4;;33.79734023;Sin Modificacion;R;425;425;T425;T425 08R;425R;5;0;0;0;0;0;0;0;1
9230;429cR;(M) TOBALABA - QUILICURA;4;;20.74885962;Sin Modificacion;R;429c;429c;T429c;T429 C0 00R;429cR;1;2;0;264;0;1;0;0;1
10756;E03I;(M) LO OVALLE - JARDIN ALTO;3;;14.85438638;Sin Modificacion;I;E03;353;T353;T353 00I;E03I;1;6;6;549;510;1;1;0;1
10757;E03R;JARDIN ALTO - (M) LO OVALLE;3;;14.20118093;Sin Modificacion;R;E03;353;T353;T353 00R;E03R;1;6;6;514;510;1;1;0;1
10758;D13R;(M) IRARRAZAVAL - (M) BELLAVISTA DE LA FLORIDA;3;;13.44381379;Sin Modificacion;R;D13;326;T326;T326 00R;D13R;1;5;5;245;230;1;1;0;1
10759;D13I;(M) BELLAVISTA DE LA FLORIDA - (M) IRARRAZAVAL;3;;12.51594696;Sin Modificacion;I;D13;326;T326;T326 00I;D13I;1;5;5;245;230;1;1;0;1
10760;325I;GABRIELA - (M) IRARRAZAVAL;3;;21.89050485;Sin Modificacion;I;325;325;T325;T325 00I;325I;1;4;3;214;231;1;1;0;1
10762;I14I;MALL PLAZA OESTE - ESTACION CENTRAL;3;;13.93802623;Sin Modificacion;I;I14;384;T384;T384 00I;I14I;1;6;5;588;490;1;1;0;1
10763;I14R;ESTACION CENTRAL - MALL PLAZA OESTE;3;;15.8665013;Sin Modificacion;R;I14;384;T384;T384 00R;I14R;1;6;5;588;490;1;1;0;1
10764;I14R_cvd;VARIANTE CICLOVIA;3;;15.1656047;Sin Modificacion;R;I14;384;T384;T384 05R;I14R;6;0;0;0;0;0;0;0;1
10765;I14IPRN;VARIANTE PRENOCTURNA;3;;15.62931969;Sin Modificacion;I;I14;384;T384;T384 06I;I14I;2;0;0;0;0;0;0;0;1
10766;325I_cvd;VARIANTE CICLOVIA;3;;21.87302626;Sin Modificacion;I;325;325;T325;T325 010I;325I;6;0;0;0;0;0;0;0;1
10767;325I_fmisa;VARIANTE FERIA;3;;21.89957376;Sin Modificacion;I;325;325;T325;T325 06I;325I;5;0;0;0;0;0;0;0;1
10768;325RPM2;VARIANTE PUNTA MAÑANA;3;;22.63255969;Sin Modificacion;R;325;325;T325;T325 04R;325R;2;4;0;214;0;0;0;0;1
10772;D13RPRN;VARIANTE PRENOCTURNA;3;;13.3265765;Cambio Paradas;R;D13;326;T326;T326 03R;D13R;2;0;0;0;0;0;0;0;1
10773;D13IPRN;VARIANTE PRENOCTURNA;3;;12.53210529;Sin Modificacion;I;D13;326;T326;T326 03I;D13I;2;0;0;0;0;0;0;0;1
10774;E10I_fmavi;VARIANTE FERIA;3;;15.29083247;Sin Modificacion;I;E10;360;T360;T360 05I;E10I;5;0;0;0;0;0;0;0;1
10775;E10R_fmavi;VARIANTE FERIA;3;;14.71410395;Sin Modificacion;R;E10;360;T360;T360 05R;E10R;5;0;0;0;0;0;0;0;1
10785;223I;SANTIAGO - LO ESPEJO;2;;16.86027509;Sin Modificacion;I;223;223;T223;T223 00I;223I;1;7;6;674;552;1;1;0;1
10786;223I_cvd;VARIANTE CICLOVIA;2;;19.72003914;Sin Modificacion;I;223;223;T223;T223 07I;223I;6;0;0;0;0;0;0;0;1
10787;223R;LO ESPEJO - SANTIAGO;2;;16.78663461;Sin Modificacion;R;223;223;T223;T223 00R;223R;1;8;5;736;506;1;1;0;1
10788;G04I;(M) LA CISTERNA - SANTO TOMAS;2;;8.659731352;Sin Modificacion;I;G04;234;T234;T234 00I;G04I;1;8;8;773;756;1;1;0;1
10789;G04I_fmisa;VARIANTE FERIA;2;;8.631530521;Sin Modificacion;I;G04;234;T234;T234 07I;G04I;5;0;0;0;0;0;0;0;1
10790;G04IPRN;VARIANTE PRENOCTURNA;2;;8.37249448;Sin Modificacion;I;G04;234;T234;T234 03I;G04I;2;0;0;0;0;0;0;0;1
10791;G07I;SAN FRANCISCO - LO HERRERA;2;;22.65615273;Sin Modificacion;I;G07;237;T237;T237 00I;G07I;1;5;4;266;225;1;1;0;1
10792;G07I_fsa;VARIANTE FERIA;2;;22.64757197;Sin Modificacion;I;G07;237;T237;T237 06I;G07I;5;0;0;0;0;0;0;0;1
10793;G07R;LO HERRERA - SAN FRANCISCO;2;;22.14124685;Sin Modificacion;R;G07;237;T237;T237 00R;G07R;1;5;4;266;225;1;1;0;1
10794;G15I;(M) LA CISTERNA - SANTO TOMAS;2;;10.50691393;Sin Modificacion;I;G15;245;T245;T245 00I;G15I;1;6;6;537;402;1;1;0;1
10795;G15IN;VARIANTE NOCTURNA;2;;10.93541801;Sin Modificacion;I;G15;245;T245;T245 03I;G15I;2;0;0;0;0;0;0;0;1
10796;G15I_fmisa;VARIANTE FERIA;2;;10.71311903;Sin Modificacion;I;G15;245;T245;T245 08I;G15I;5;0;0;0;0;0;0;0;1
10797;G15R;SANTO TOMAS - (M) LA CISTERNA;2;;10.34572116;Sin Modificacion;R;G15;245;T245;T245 00R;G15R;1;6;6;537;402;1;1;0;1
10799;G15R_fmisa;VARIANTE FERIA;2;;10.7793409;Sin Modificacion;R;G15;245;T245;T245 08R;G15R;5;0;0;0;0;0;0;0;1
10800;G09I;LO BLANCO - SANTA MARGARITA;2;;21.50705377;Sin Modificacion;I;G09;239;T239;T239 00I;G09I;1;6;5;469;352;1;1;0;1
10801;G09R;SANTA MARGARITA - LO BLANCO;2;;21.15561282;Sin Modificacion;R;G09;239;T239;T239 00R;G09R;1;6;5;469;352;1;1;0;1
10802;G07I_fmisa;VARIANTE FERIA;2;;22.87868249;Sin Modificacion;I;G07;237;T237;T237 07I;G07I;5;0;0;0;0;0;0;0;1
10803;G07R_fmisa;VARIANTE FERIA;2;;22.11895911;Sin Modificacion;R;G07;237;T237;T237 07R;G07R;5;0;0;0;0;0;0;0;1
10804;117cI;HUECHURABA - PROVIDENCIA;4;;18.13590404;Cambio Red vial;I;117c;477c;T477c;T477 C0 00I;117cI;1;4;4;462;445;1;1;1;1
10805;D14I;(M) PEDRERO - (M) QUILIN;4;;10.33553894;Sin Modificacion;I;D14;454;T454;T454 00I;D14I;1;5;5;528;544;1;1;0;1
10806;D14IPRN;VARIANTE PRENOCTURNA;4;;10.02100671;Sin Modificacion;I;D14;454;T454;T454 03I;D14I;2;0;0;0;0;0;0;0;1
10807;D03IPT;VARIANTE PUNTA TARDE;4;;15.19350514;Cambio Paradas;I;D03;443;T443;T443 02I;D03I;2;0;6;0;594;0;1;0;1
10808;D07I_fmisa;VARIANTE FERIA;4;;19.99486479;Cambio Paradas;I;D07;447;T447;T447 09I;D07I;5;0;0;0;0;0;0;0;1
10809;D07R_fmisa;VARIANTE FERIA;4;;21.13207878;Cambio Paradas;R;D07;447;T447;T447 09R;D07R;5;0;0;0;0;0;0;0;1
10810;D07I_fjudo;VARIANTE FERIA;4;;20.06510099;Cambio Paradas;I;D07;447;T447;T447 08I;D07I;5;0;0;0;0;0;0;0;1
10811;D03R_fdo;VARIANTE FERIA;4;;15.88764011;Cambio Paradas;R;D03;443;T443;T443 05R;D03R;5;0;0;0;0;0;0;0;1
10812;D10R_fmisa;VARIANTE FERIA;4;;23.79597571;Sin Modificacion;R;D10;450;T450;T450 08R;D10R;5;0;0;0;0;0;0;0;1
10813;D10I_fjudo;VARIANTE FERIA;4;;23.7438104;Sin Modificacion;I;D10;450;T450;T450 05I;D10I;5;0;0;0;0;0;0;0;1
10814;D10I_fmisa;VARIANTE FERIA;4;;23.6735742;Sin Modificacion;I;D10;450;T450;T450 08I;D10I;5;0;0;0;0;0;0;0;1
10815;D03I_fdo;VARIANTE FERIA;4;;16.08839057;Cambio Paradas;I;D03;443;T443;T443 05I;D03I;5;0;0;0;0;0;0;0;1
10816;D17vRPRN;VARIANTE PRENOCTURNA;4;;21.49798905;Sin Modificacion;R;D17v;457v;T457c2;T457 C2 03R;D17vR;2;0;0;0;0;0;0;2;1
10817;D17vR;LAS PIRCAS - (M) QUILIN;4;;21.79613779;Sin Modificacion;R;D17v;457v;T457c2;T457 C2 00R;D17vR;1;3;3;330;297;1;1;2;1
10819;115cI;VILLA EL ABRAZO -  (M) CERRILLOS;5;;27.38917852;Sin Modificacion;I;115c;545c;T545c;T545 C0 00I;115cI;1;4;3;368;322;1;1;1;1
10820;118I;MAIPU - LA FLORIDA;5;;31.36570698;Sin Modificacion;I;118;558;T558;T558 00I;118I;1;6;5;733;562;1;1;0;1
10825;F16R;RIVERA RIO MAPO - VILLA PADRE HURTADO;7;;11.76243968;Sin Modificacion;R;F16;F16;F16;F16 00R;F16R;1;4;5;229;246;1;1;0;1
10826;F16R_cvd;VARIANTE CICLOVIA;7;;11.65015386;Sin Modificacion;R;F16;F16;F16;F16 06R;F16R;6;0;0;0;0;0;0;0;1
10827;F16R_fsa;VARIANTE FERIA;7;;12.48201305;Sin Modificacion;R;F16;F16;F16;F16 07R;F16R;5;0;0;0;0;0;0;0;1
10828;F26R;SAN CARLOS ORIENTE - VILLA PADRE HURTADO;7;;9.757922843;Sin Modificacion;R;F26;F26;F26;F26 00R;F26R;1;5;5;304;285;1;1;0;1
10832;C03R;COSTANERA CENTER - VITAL APOQUINDO;6;;32.88141382;Sin Modificacion;R;C03;B53;B53;B53 00R;C03R;1;4;4;292;340;1;1;2;1
10836;F14I_fsa;VARIANTE FERIA;7;;13.93707758;Sin Modificacion;I;F14;F14;F14;F14 07I;F14I;5;0;0;0;0;0;0;0;1
10837;F14I_fdo;VARIANTE FERIA;7;;14.08541738;Sin Modificacion;I;F14;F14;F14;F14 10I;F14I;5;0;0;0;0;0;0;0;1
10838;F06R_fdo;VARIANTE FERIA;7;;22.30912778;Sin Modificacion;R;F06;F06;F06;F06 11R;F06R;5;0;0;0;0;0;0;0;1
10839;F14R_fdo;VARIANTE FERIA;7;;15.34843498;Sin Modificacion;R;F14;F14;F14;F14 10R;F14R;5;0;0;0;0;0;0;0;1
10840;F14R_fsa;VARIANTE FERIA;7;;15.63742687;Sin Modificacion;R;F14;F14;F14;F14 07R;F14R;5;0;0;0;0;0;0;0;1
10841;F06I_fdo;VARIANTE FERIA;7;;22.61142613;Sin Modificacion;I;F06;F06;F06;F06 11I;F06I;5;0;0;0;0;0;0;0;1
10842;F13cI_fmavi;VARIANTE FERIA;7;;10.34211486;Sin Modificacion;I;F13c;F13c;F13c;F13 C0 06I;F13cI;5;0;0;0;0;0;0;0;1
10844;F13cR_fmavi;VARIANTE FERIA;7;;11.75239494;Sin Modificacion;R;F13c;F13c;F13c;F13 C0 06R;F13cR;5;0;0;0;0;0;0;0;1
10845;F13R_fmavi;VARIANTE FERIA;7;;18.11194606;Sin Modificacion;R;F13;F13;F13;F13 08R;F13R;5;0;0;0;0;0;0;0;1
10848;C12R;CANTAGALLO - CAMINO JUAN PABLO II;6;;11.65275699;Sin Modificacion;R;C12;B62;B62;B62 00R;C12R;1;4;4;196;196;1;1;0;1
10849;C12I;CAMINO JUAN PABLO II - CANTAGALLO;6;;11.94698775;Sin Modificacion;I;C12;B62;B62;B62 00I;C12I;1;4;4;196;196;1;1;0;1
10850;105cR;LO VALLEDOR - LO ESPEJO;6;;19.5410847;Sin Modificacion;R;105c;B85c;B85c;B85 C0 00R;105cR;1;4;3;388;339;1;1;2;1
10851;C11R;TABANCURA - (M) ESCUELA MILITAR;6;;6.032395729;Sin Modificacion;R;C11;B61;B61;B61 00R;C11R;1;5;6;357;486;1;1;0;1
10852;C18R;CIUDAD EMPRESARIAL - (M) ESCUELA MILITAR;6;;7.541172589;Sin Modificacion;R;C18;B68;B68;B68 00R;C18R;1;6;5;364;322;1;1;0;1
10853;712R;RECOLETA - PUENTE ALTO;7;;46.97134445;Sin Modificacion;R;712;F52;F52;F52 00R;712R;1;5;6;480;540;1;1;0;1
10854;712R_fmi;VARIANTE FERIA;7;;46.97648731;Sin Modificacion;R;712;F52;F52;F52 08R;712R;5;0;0;0;0;0;0;0;1
10855;C20I;(M) ESCUELA MILITAR - PARQUE ARAUCO;6;;5.076876109;Sin Modificacion;I;C20;B70;B70;B70 00I;C20I;1;6;9;612;918;1;1;1;1
10856;C15R;ESTORIL - (M) ESCUELA MILITAR;6;;7.583710852;Sin Modificacion;R;C15;B65;B65;B65 00R;C15R;1;5;5;261;269;1;1;0;1
10857;C22R;ROTONDA LO CURRO - (M) ESCUELA MILITAR;6;;7.753763782;Sin Modificacion;R;C22;B72;B72;B72 00R;C22R;1;0;5;0;245;0;1;0;1
10858;C22RPM;VARIANTE PUNTA MAÑANA;6;;7.224178765;Sin Modificacion;R;C22;B72;B72;B72 01R;C22R;2;4;0;196;0;1;0;0;1
10860;401cR;LAS CONDES - (M) ESCUELA MILITAR;4;;10.31565953;Sin Modificacion;R;401c;401c;T401 C1;T401 C1 00R;401cR;1;1;0;132;0;1;1;0;1
10861;712NR;(M) ESCUELA MILITAR - PUENTE ALTO;7;SI;33.19523695;Sin Modificacion;R;712N;F52N;F52C2;F52 C2 00R;712NR;1;0;0;0;0;0;0;0;1
10863;425I_fjudo;VARIANTE FERIA;4;;34.18351864;Sin Modificacion;I;425;425;T425;T425 06I;425I;5;0;0;0;0;0;0;0;1
10864;425I;RIGOBERTO JARA - LO HERMIDA;4;;34.10376738;Sin Modificacion;I;425;425;T425;T425 00I;425I;1;9;9;924;891;1;1;0;1
10865;420eI;(M) ESCUELA MILITAR - LO HERMIDA;4;;11.1583961;Sin Modificacion;I;420e;420e;T420E;T420 E0 00I;420eI;1;4;3;462;346;1;1;0;1
10866;G15RN;VARIANTE NOCTURNA;2;;10.44917424;Sin Modificacion;R;G15;245;T245;T245 03R;G15R;2;0;0;0;0;0;0;0;1
10871;C07R;(M) FRANCISCO BILBAO - LA PIRAMIDE;6;;12.68198859;Sin Modificacion;R;C07;B57;B57;B57 00R;C07R;1;0;8;0;551;0;1;0;1
10872;C07RPM;VARIANTE PUNTA MAÑANA;6;;12.03880504;Sin Modificacion;R;C07;B57;B57;B57 01R;C07R;2;9;0;528;0;1;0;0;1
10921;I05I;RINCONADA - (M) LO OVALLE;3;;18.72123412;Sin Modificacion;I;I05;375;T375;T375 00I;I05I;1;5;4;496;372;1;1;0;1
10922;I05IPRN;VARIANTE PRENOCTURNA;3;;19.24031411;Sin Modificacion;I;I05;375;T375;T375 03I;I05I;2;0;0;0;0;0;0;0;1
10923;I05I_fmavi;VARIANTE FERIA;3;;18.68695528;Sin Modificacion;I;I05;375;T375;T375 06I;I05I;5;0;0;0;0;0;0;0;1
10926;I05I_fmisa;VARIANTE FERIA;3;;18.75318624;Sin Modificacion;I;I05;375;T375;T375 07I;I05I;5;0;0;0;0;0;0;0;1
10930;313eR;ESTACION CENTRAL - QUILICURA;3;;22.43418321;Sin Modificacion;R;313e;313e;T313e;T313 E0 00R;313eR;1;6;0;558;0;1;0;0;1
10931;B07R;M) LOS LIBERTADORES - PARQUE INDUSTRIAL;6;;6.671639432;Sin Modificacion;R;B07;B07;B07;B07 00R;B07R;1;7;6;711;582;1;1;0;1
